station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS7,q3_2020,1,combined_outage,5888,928,0.15760869565217392,0.768521881952169,0.3478389286246126,0.12468896418507859,0.25538793103448276
CSGS7,q3_2020,1,irradiance_outage,5888,928,0.15760869565217392,0.8464672118325918,0.4259414949650533,0.1166302749539737,0.30603448275862066
CSGS7,q3_2020,1,recent_power_outage,5888,928,0.15760869565217392,0.8146849363876529,0.34917332460409456,0.12655983450525563,0.22629310344827586
CSGS7,q3_2020,1,weather_outage,5888,928,0.15760869565217392,0.8697819625973304,0.47749181655755935,0.13790527240836997,0.3265086206896552
CSGS7,q3_2020,4,clean,5888,1011,0.17170516304347827,0.8463392329647611,0.49634110856952307,0.13683794252508533,0.32344213649851633
CSGS7,q3_2020,4,combined_outage,5888,1011,0.17170516304347827,0.5043190072215674,0.16974459507195727,0.2097931200061236,0.06627101879327399
CSGS7,q3_2020,4,irradiance_outage,5888,1011,0.17170516304347827,0.8199921835815869,0.41192085281454516,0.14251560862961482,0.26112759643916916
CSGS7,q3_2020,4,recent_power_outage,5888,1011,0.17170516304347827,0.7808090905716836,0.3558022799975489,0.14035822931441466,0.2304648862512364
CSGS7,q3_2020,4,weather_outage,5888,1011,0.17170516304347827,0.8489390946056371,0.5016923694588031,0.13860270950491876,0.31948565776458954
CSGS7,q4_2020,1,clean,5888,568,0.09646739130434782,0.922896424600233,0.5186558861287963,0.08300633158321968,0.5246478873239436
CSGS7,q4_2020,1,combined_outage,5888,568,0.09646739130434782,0.7595199486392037,0.18081310595185063,0.11722370390444675,0.16901408450704225
CSGS7,q4_2020,1,irradiance_outage,5888,568,0.09646739130434782,0.9034460049772318,0.4312154365559825,0.08892391199684259,0.4630281690140845
CSGS7,q4_2020,1,recent_power_outage,5888,568,0.09646739130434782,0.8958529135338347,0.43575874820959604,0.0927007810570711,0.4753521126760563
CSGS7,q4_2020,1,weather_outage,5888,568,0.09646739130434782,0.9227915188499417,0.5200702850926242,0.08141170111722164,0.5387323943661971
CSGS7,q4_2020,4,clean,5888,1027,0.17442255434782608,0.9180533334989235,0.7371194269423857,0.11011393343103981,0.45180136319376824
CSGS7,q4_2020,4,combined_outage,5888,1027,0.17442255434782608,0.6187530384614383,0.347601725992745,0.20474902069355072,0.3076923076923077
CSGS7,q4_2020,4,irradiance_outage,5888,1027,0.17442255434782608,0.8948561639678486,0.6637738349885325,0.12318470828193769,0.4089581304771178
CSGS7,q4_2020,4,recent_power_outage,5888,1027,0.17442255434782608,0.797387829568529,0.43073074594844535,0.16374659841696115,0.29308666017526774
CSGS7,q4_2020,4,weather_outage,5888,1027,0.17442255434782608,0.9273489472776487,0.746980343244454,0.09856462780865492,0.4459591041869523
CSGS8,q1_2020,1,clean,5824,136,0.023351648351648352,0.9152983318854969,0.1577539387184467,0.02908856437817576,0.6691176470588235
CSGS8,q1_2020,1,combined_outage,5824,136,0.023351648351648352,0.3130855981633159,0.023183335069318717,0.023412129319862446,0.0
CSGS8,q1_2020,1,irradiance_outage,5824,136,0.023351648351648352,0.8960860583684951,0.1570832462407368,0.020716048051838708,0.6544117647058824
CSGS8,q1_2020,1,recent_power_outage,5824,136,0.023351648351648352,0.8038013464879622,0.09587947416134164,0.022077384987418108,0.41911764705882354
CSGS8,q1_2020,1,weather_outage,5824,136,0.023351648351648352,0.9167804252502687,0.15266524114370722,0.02517999087230653,0.6397058823529411
CSGS8,q1_2020,4,clean,5824,231,0.039663461538461536,0.8755440280560967,0.26034062784534234,0.039830128280667634,0.6363636363636364
CSGS8,q1_2020,4,combined_outage,5824,231,0.039663461538461536,0.5446766714422713,0.044068312108340155,0.04623201716165939,0.047619047619047616
CSGS8,q1_2020,4,irradiance_outage,5824,231,0.039663461538461536,0.8017822215926991,0.26345820072941073,0.04076907908196251,0.6406926406926406
CSGS8,q1_2020,4,recent_power_outage,5824,231,0.039663461538461536,0.6432990991367533,0.06303777199893616,0.04551775272991659,0.19480519480519481
CSGS8,q1_2020,4,weather_outage,5824,231,0.039663461538461536,0.8689328729557587,0.24959977478449538,0.03742610356311321,0.6493506493506493
CSGS8,q2_2020,1,clean,5760,160,0.027777777777777776,0.9197667410714285,0.1825957987851877,0.04107002059124663,0.65
CSGS8,q2_2020,1,combined_outage,5760,160,0.027777777777777776,0.3651400669642857,0.041767455134740915,0.027718524981307904,0.15
CSGS8,q2_2020,1,irradiance_outage,5760,160,0.027777777777777776,0.9270033482142858,0.18059651631403792,0.03245432829695322,0.6875
CSGS8,q2_2020,1,recent_power_outage,5760,160,0.027777777777777776,0.7041361607142856,0.06710217506908066,0.026738092366493216,0.30625
CSGS8,q2_2020,1,weather_outage,5760,160,0.027777777777777776,0.9257332589285715,0.19205464169781994,0.03846903639276777,0.675
CSGS8,q2_2020,4,clean,5760,178,0.03090277777777778,0.9339746738110861,0.2556273958486039,0.048900117970537414,0.7191011235955056
CSGS8,q2_2020,4,combined_outage,5760,178,0.03090277777777778,0.7707045922085032,0.07950518680087904,0.038350642921919746,0.1853932584269663
CSGS8,q2_2020,4,irradiance_outage,5760,178,0.03090277777777778,0.9279344924899053,0.2450075016567003,0.049834255625362804,0.7191011235955056
CSGS8,q2_2020,4,recent_power_outage,5760,178,0.03090277777777778,0.8014947725232389,0.09461279594616363,0.04006668608630234,0.34269662921348315
CSGS8,q2_2020,4,weather_outage,5760,178,0.03090277777777778,0.9307897777366254,0.2540689642851908,0.05054715992805991,0.7191011235955056
CSGS8,q3_2020,1,clean,5888,246,0.041779891304347824,0.8723150701907586,0.1725479673291952,0.07497554766559261,0.3821138211382114
CSGS8,q3_2020,1,combined_outage,5888,246,0.041779891304347824,0.52035618459694,0.045463190071329866,0.04159733540522736,0.12601626016260162
CSGS8,q3_2020,1,irradiance_outage,5888,246,0.041779891304347824,0.8653579570180672,0.1599460606105887,0.06710745559739771,0.3861788617886179
CSGS8,q3_2020,1,recent_power_outage,5888,246,0.041779891304347824,0.7248672845643734,0.09261570504132458,0.03991656334602006,0.23170731707317074
CSGS8,q3_2020,1,weather_outage,5888,246,0.041779891304347824,0.8748551802249678,0.17853584130816913,0.08053294236780259,0.3943089430894309
CSGS8,q3_2020,4,clean,5888,338,0.057404891304347824,0.9358729143344527,0.4590196210279938,0.07759979097794602,0.6390532544378699
CSGS8,q3_2020,4,combined_outage,5888,338,0.057404891304347824,0.7735407004637773,0.11645057168148605,0.06039730592211415,0.10059171597633136
CSGS8,q3_2020,4,irradiance_outage,5888,338,0.057404891304347824,0.9362167492936724,0.4718290189056444,0.08579104951894352,0.6479289940828402
CSGS8,q3_2020,4,recent_power_outage,5888,338,0.057404891304347824,0.8178127831973986,0.14095673483796617,0.055896768055037335,0.20118343195266272
CSGS8,q3_2020,4,weather_outage,5888,338,0.057404891304347824,0.9338706754091368,0.4507716670109884,0.08446017551810701,0.6568047337278107
CSGS8,q4_2020,1,clean,5632,181,0.03213778409090909,0.8861220658990038,0.1546969530904126,0.06929396047566816,0.46408839779005523
CSGS8,q4_2020,1,combined_outage,5632,181,0.03213778409090909,0.565438852012556,0.038221590365609515,0.03161812634460258,0.09944751381215469
CSGS8,q4_2020,1,irradiance_outage,5632,181,0.03213778409090909,0.8895726973914257,0.1578633084868995,0.07106721809470896,0.4696132596685083
CSGS8,q4_2020,1,recent_power_outage,5632,181,0.03213778409090909,0.6412539237060257,0.05260249669503865,0.031080861476136902,0.19889502762430938
CSGS8,q4_2020,1,weather_outage,5632,181,0.03213778409090909,0.8888931120145221,0.15356540219843173,0.06523750147087388,0.4419889502762431
CSGS8,q4_2020,4,clean,5632,363,0.064453125,0.9503598939061939,0.5365905601927622,0.07449250824221453,0.699724517906336
CSGS8,q4_2020,4,combined_outage,5632,363,0.064453125,0.7930104195912786,0.16838878843822536,0.056573560077155756,0.24517906336088155
