station,fold,horizon_steps,method_base,condition,ramp_group,attempted_n_base,usable_n_base,covered_n_base,mean_width_base,median_width_base,interval_score_base,mae_base,n_base,unavailable_n_base,availability_rate_base,coverage_base,issued_coverage_base,service_coverage_base,coverage_error_base,undercoverage_error_base,overcoverage_error_base,service_coverage_error_base,service_undercoverage_error_base,service_overcoverage_error_base,normalized_width_base,normalized_interval_score_base,rmse_base,metric_denominator_base,service_denominator_base,ramp_prevalence_base,eligible_for_conditional_metrics_base,method_local,attempted_n_local,usable_n_local,covered_n_local,mean_width_local,median_width_local,interval_score_local,mae_local,n_local,unavailable_n_local,availability_rate_local,coverage_local,issued_coverage_local,service_coverage_local,coverage_error_local,undercoverage_error_local,overcoverage_error_local,service_coverage_error_local,service_undercoverage_error_local,service_overcoverage_error_local,normalized_width_local,normalized_interval_score_local,rmse_local,metric_denominator_local,service_denominator_local,ramp_prevalence_local,eligible_for_conditional_metrics_local,undercoverage_improvement,coverage_error_improvement,interval_score_change,width_change
CSGS6,q3_2020,4,robust_condition_cqr,weather_outage,ramp,716,716,466,11.040006098698424,11.16212511062622,25.035337611805915,4.743547030802628,716,0,1.0,0.6508379888268156,0.6508379888268156,0.6508379888268156,0.24916201117318437,0.24916201117318437,0.0,0.24916201117318437,0.24916201117318437,0.0,0.31542874567709783,0.7152953603373119,6.0200089630848765,usable_predictions,attempted_predictions,0.12160326086956522,True,robust_local_cqr,716,716,550,12.72299082875421,12.84705924987793,21.982203867042557,4.743547030802628,716,0,1.0,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.13184357541899439,0.13184357541899439,0.0,0.13184357541899439,0.13184357541899439,0.0,0.3635140236786917,0.6280629676297873,6.0200089630848765,usable_predictions,attempted_predictions,0.12160326086956522,True,0.11731843575418999,0.11731843575418999,-3.0531337447633575,1.6829847300557859
CSGS6,q4_2020,1,robust_condition_cqr,clean,non_ramp,5584,5584,5481,3.3274573558178613,2.734682083129883,3.510690507051544,0.4414981109911482,5584,0,1.0,0.981554441260745,0.981554441260745,0.981554441260745,0.08155444126074496,0.0,0.08155444126074496,0.08155444126074496,0.0,0.08155444126074496,0.0950702101662246,0.10030544305861555,0.8973792918760463,usable_predictions,attempted_predictions,0.9483695652173914,True,robust_local_cqr,5584,5584,5471,3.3597187792680536,2.694936156272888,3.531095310723055,0.4414981109911482,5584,0,1.0,0.9797636103151862,0.9797636103151862,0.9797636103151862,0.0797636103151862,0.0,0.0797636103151862,0.0797636103151862,0.0,0.0797636103151862,0.09599196512194438,0.10088843744923014,0.8973792918760463,usable_predictions,attempted_predictions,0.9483695652173914,True,0.0,0.0017908309455587634,0.020404803671510763,0.03226142345019234
CSGS6,q4_2020,1,robust_condition_cqr,clean,ramp,304,304,152,9.67605645013483,9.81562089920044,32.254431254377494,5.058263448410128,304,0,1.0,0.5,0.5,0.5,0.4,0.4,0.0,0.4,0.4,0.0,0.276458755718138,0.9215551786964998,5.779986058722784,usable_predictions,attempted_predictions,0.051630434782608696,True,robust_local_cqr,304,304,178,11.11485146574284,10.5870041847229,29.402439366830023,5.058263448410128,304,0,1.0,0.5855263157894737,0.5855263157894737,0.5855263157894737,0.31447368421052635,0.31447368421052635,0.0,0.31447368421052635,0.31447368421052635,0.0,0.3175671847355097,0.8400696961951435,5.779986058722784,usable_predictions,attempted_predictions,0.051630434782608696,True,0.08552631578947367,0.08552631578947367,-2.85199188754747,1.4387950156080098
CSGS6,q4_2020,1,robust_condition_cqr,combined_outage,non_ramp,5584,5584,5413,5.306874183673033,4.9559778571128845,6.495211216030664,0.967886006853588,5584,0,1.0,0.9693767908309455,0.9693767908309455,0.9693767908309455,0.0693767908309455,0.0,0.0693767908309455,0.0693767908309455,0.0,0.0693767908309455,0.15162497667637237,0.1855774633151618,1.9279584857831262,usable_predictions,attempted_predictions,0.9483695652173914,True,robust_local_cqr,5584,5584,5394,5.647800758063818,5.56888073682785,6.4307681453680825,0.967886006853588,5584,0,1.0,0.9659742120343839,0.9659742120343839,0.9659742120343839,0.06597421203438392,0.0,0.06597421203438392,0.06597421203438392,0.0,0.06597421203438392,0.1613657359446805,0.18373623272480236,1.9279584857831262,usable_predictions,attempted_predictions,0.9483695652173914,True,0.0,0.003402578796561584,-0.06444307066258137,0.3409265743907852
CSGS6,q4_2020,1,robust_condition_cqr,combined_outage,ramp,304,304,195,10.951156689123692,10.667572021484375,29.17224170382772,4.717470046622973,304,0,1.0,0.6414473684210527,0.6414473684210527,0.6414473684210527,0.25855263157894737,0.25855263157894737,0.0,0.25855263157894737,0.25855263157894737,0.0,0.3128901911178198,0.8334926201093634,5.705780089329932,usable_predictions,attempted_predictions,0.051630434782608696,True,robust_local_cqr,304,304,212,12.789254967644075,12.997731328010559,26.11213792383205,4.717470046622973,304,0,1.0,0.6973684210526315,0.6973684210526315,0.6973684210526315,0.2026315789473685,0.2026315789473685,0.0,0.2026315789473685,0.2026315789473685,0.0,0.3654072847898307,0.7460610835380587,5.705780089329932,usable_predictions,attempted_predictions,0.051630434782608696,True,0.05592105263157887,0.05592105263157887,-3.060103779995668,1.8380982785203823
CSGS6,q4_2020,1,robust_condition_cqr,irradiance_outage,non_ramp,5584,5584,5446,3.7647143077373557,3.1640312671661377,3.9739598409420918,0.5305395186279042,5584,0,1.0,0.9752865329512894,0.9752865329512894,0.9752865329512894,0.0752865329512894,0.0,0.0752865329512894,0.0752865329512894,0.0,0.0752865329512894,0.10756326593535302,0.11354170974120262,1.0639642845308799,usable_predictions,attempted_predictions,0.9483695652173914,True,robust_local_cqr,5584,5584,5472,4.03008813806625,3.5735405683517456,4.17673811201358,0.5305395186279042,5584,0,1.0,0.9799426934097422,0.9799426934097422,0.9799426934097422,0.07994269340974214,0.0,0.07994269340974214,0.07994269340974214,0.0,0.07994269340974214,0.11514537537332144,0.11933537462895943,1.0639642845308799,usable_predictions,attempted_predictions,0.9483695652173914,True,0.0,-0.0046561604584527405,0.20277827107148827,0.2653738303288944
CSGS6,q4_2020,1,robust_condition_cqr,irradiance_outage,ramp,304,304,169,10.388875775431332,10.43643856048584,28.560888058653003,4.8204547048203255,304,0,1.0,0.555921052631579,0.555921052631579,0.555921052631579,0.34407894736842104,0.34407894736842104,0.0,0.34407894736842104,0.34407894736842104,0.0,0.2968250221551809,0.8160253731043715,5.569744343056186,usable_predictions,attempted_predictions,0.051630434782608696,True,robust_local_cqr,304,304,196,11.374492083136973,11.338139414787292,26.42959320290308,4.8204547048203255,304,0,1.0,0.6447368421052632,0.6447368421052632,0.6447368421052632,0.25526315789473686,0.25526315789473686,0.0,0.25526315789473686,0.25526315789473686,0.0,0.3249854880896278,0.7551312343686595,5.569744343056186,usable_predictions,attempted_predictions,0.051630434782608696,True,0.08881578947368418,0.08881578947368418,-2.131294855749921,0.9856163077056408
CSGS6,q4_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,5584,5584,5472,4.373043341231419,4.155633866786957,4.713004038816106,0.6825753655923172,5584,0,1.0,0.9799426934097422,0.9799426934097422,0.9799426934097422,0.07994269340974214,0.0,0.07994269340974214,0.07994269340974214,0.0,0.07994269340974214,0.12494409546375483,0.13465725825188873,1.3395737242030357,usable_predictions,attempted_predictions,0.9483695652173914,True,robust_local_cqr,5584,5584,5477,4.415939505630337,4.020433127880096,4.667698952809069,0.6825753655923172,5584,0,1.0,0.9808381088825215,0.9808381088825215,0.9808381088825215,0.08083810888252152,0.0,0.08083810888252152,0.08083810888252152,0.0,0.08083810888252152,0.1261697001608668,0.13336282722311624,1.3395737242030357,usable_predictions,attempted_predictions,0.9483695652173914,True,0.0,-0.0008954154727793817,-0.045305086007036977,0.0428961643989183
CSGS6,q4_2020,1,robust_condition_cqr,recent_power_outage,ramp,304,304,186,10.49146079821022,10.335463047027588,31.14827621061551,4.904595692593016,304,0,1.0,0.6118421052631579,0.6118421052631579,0.6118421052631579,0.28815789473684217,0.28815789473684217,0.0,0.28815789473684217,0.28815789473684217,0.0,0.2997560228060063,0.8899507488747288,5.820745933259396,usable_predictions,attempted_predictions,0.051630434782608696,True,robust_local_cqr,304,304,195,11.317322175949812,11.085237503051758,29.658817533403635,4.904595692593016,304,0,1.0,0.6414473684210527,0.6414473684210527,0.6414473684210527,0.25855263157894737,0.25855263157894737,0.0,0.25855263157894737,0.25855263157894737,0.0,0.3233520621699946,0.8473947866686753,5.820745933259396,usable_predictions,attempted_predictions,0.051630434782608696,True,0.0296052631578948,0.0296052631578948,-1.489458677211875,0.8258613777395922
CSGS6,q4_2020,1,robust_condition_cqr,weather_outage,non_ramp,5584,5584,5469,3.3582357942220256,2.7762018144130707,3.5658984137656478,0.44798990710046316,5584,0,1.0,0.9794054441260746,0.9794054441260746,0.9794054441260746,0.07940544412607453,0.0,0.07940544412607453,0.07940544412607453,0.0,0.07940544412607453,0.0959495941206293,0.10188281182187565,0.9166129916293642,usable_predictions,attempted_predictions,0.9483695652173914,True,robust_local_cqr,5584,5584,5469,3.4633211763773626,2.815627843141556,3.6351470962274006,0.44798990710046316,5584,0,1.0,0.9794054441260746,0.9794054441260746,0.9794054441260746,0.07940544412607453,0.0,0.07940544412607453,0.07940544412607453,0.0,0.07940544412607453,0.0989520336107818,0.10386134560649717,0.9166129916293642,usable_predictions,attempted_predictions,0.9483695652173914,True,0.0,0.0,0.06924868246175286,0.10508538215533703
CSGS6,q4_2020,1,robust_condition_cqr,weather_outage,ramp,304,304,152,9.617893380554099,9.682997822761536,32.43426809616779,5.053289491389143,304,0,1.0,0.5,0.5,0.5,0.4,0.4,0.0,0.4,0.4,0.0,0.2747969537301171,0.9266933741762227,5.777206837024187,usable_predictions,attempted_predictions,0.051630434782608696,True,robust_local_cqr,304,304,180,11.119701165901986,10.464678525924683,29.459526428658712,5.053289491389143,304,0,1.0,0.5921052631578947,0.5921052631578947,0.5921052631578947,0.30789473684210533,0.30789473684210533,0.0,0.30789473684210533,0.30789473684210533,0.0,0.3177057475971996,0.8417007551045347,5.777206837024187,usable_predictions,attempted_predictions,0.051630434782608696,True,0.09210526315789469,0.09210526315789469,-2.974741667509079,1.5018077853478875
CSGS6,q4_2020,4,robust_condition_cqr,clean,non_ramp,4948,4948,4778,5.433471266279375,4.063729286193848,6.264053547524218,1.0613220531231815,4948,0,1.0,0.965642683912692,0.965642683912692,0.965642683912692,0.06564268391269201,0.0,0.06564268391269201,0.06564268391269201,0.0,0.06564268391269201,0.15524203617941074,0.17897295850069192,2.0991553558496943,usable_predictions,attempted_predictions,0.8403532608695652,True,robust_local_cqr,4948,4948,4826,5.552758933273782,4.635690689086914,6.131983327873515,1.0613220531231815,4948,0,1.0,0.9753435731608731,0.9753435731608731,0.9753435731608731,0.07534357316087303,0.0,0.07534357316087303,0.07534357316087303,0.0,0.07534357316087303,0.15865025523639376,0.175199523653529,2.0991553558496943,usable_predictions,attempted_predictions,0.8403532608695652,True,0.0,-0.009700889248181022,-0.13207021965070265,0.1192876669944063
CSGS6,q4_2020,4,robust_condition_cqr,clean,ramp,940,940,809,8.453518558487772,7.151414632797241,16.918984970945786,2.4243603934266384,940,0,1.0,0.8606382978723405,0.8606382978723405,0.8606382978723405,0.03936170212765955,0.03936170212765955,0.0,0.03936170212765955,0.03936170212765955,0.0,0.24152910167107922,0.483399570598451,4.2026054608905765,usable_predictions,attempted_predictions,0.15964673913043478,True,robust_local_cqr,940,940,832,9.796621737968017,8.65599012374878,16.835861277078934,2.4243603934266384,940,0,1.0,0.8851063829787233,0.8851063829787233,0.8851063829787233,0.014893617021276673,0.014893617021276673,0.0,0.014893617021276673,0.014893617021276673,0.0,0.27990347822765765,0.48102460791654095,4.2026054608905765,usable_predictions,attempted_predictions,0.15964673913043478,True,0.024468085106382875,0.024468085106382875,-0.08312369386685248,1.343103179480245
CSGS6,q4_2020,4,robust_condition_cqr,combined_outage,non_ramp,4948,4948,4755,6.978846461177113,5.947107315063477,8.229081342537363,1.2786915396249927,4948,0,1.0,0.9609943411479386,0.9609943411479386,0.9609943411479386,0.06099434114793856,0.0,0.06099434114793856,0.06099434114793856,0.0,0.06099434114793856,0.19939561317648896,0.23511660978678178,2.404749493003262,usable_predictions,attempted_predictions,0.8403532608695652,True,robust_local_cqr,4948,4948,4767,6.816073634028791,6.39454659819603,7.899099168002769,1.2786915396249927,4948,0,1.0,0.9634195634599838,0.9634195634599838,0.9634195634599838,0.06341956345998379,0.0,0.06341956345998379,0.06341956345998379,0.0,0.06341956345998379,0.19474496097225116,0.22568854765722196,2.404749493003262,usable_predictions,attempted_predictions,0.8403532608695652,True,0.0,-0.0024252223120452276,-0.3299821745345941,-0.16277282714832264
CSGS6,q4_2020,4,robust_condition_cqr,combined_outage,ramp,940,940,849,10.758173039661035,10.356766700744629,16.316452345991614,2.6180491507528942,940,0,1.0,0.9031914893617021,0.9031914893617021,0.9031914893617021,0.0031914893617021045,0.0,0.0031914893617021045,0.0031914893617021045,0.0,0.0031914893617021045,0.3073763725617438,0.46618435274261755,4.1534763522444145,usable_predictions,attempted_predictions,0.15964673913043478,True,robust_local_cqr,940,940,861,11.208795277538531,10.880133032798767,16.070161032092145,2.6180491507528942,940,0,1.0,0.9159574468085107,0.9159574468085107,0.9159574468085107,0.015957446808510634,0.0,0.015957446808510634,0.015957446808510634,0.0,0.015957446808510634,0.32025129364395805,0.4591474580597756,4.1534763522444145,usable_predictions,attempted_predictions,0.15964673913043478,True,0.0,-0.012765957446808529,-0.24629131389946934,0.45062223787749645
CSGS6,q4_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,4948,4948,4793,5.853683046125125,4.75876522064209,6.671725052361818,1.0957471607175049,4948,0,1.0,0.9686742118027486,0.9686742118027486,0.9686742118027486,0.06867421180274857,0.0,0.06867421180274857,0.06867421180274857,0.0,0.06867421180274857,0.16724808703214644,0.19062071578176623,2.1114701365375663,usable_predictions,attempted_predictions,0.8403532608695652,True,robust_local_cqr,4948,4948,4854,6.199330468920959,6.145719289779663,6.69553707903292,1.0957471607175049,4948,0,1.0,0.9810024252223121,0.9810024252223121,0.9810024252223121,0.08100242522231205,0.0,0.08100242522231205,0.08100242522231205,0.0,0.08100242522231205,0.17712372768345597,0.19130105940094055,2.1114701365375663,usable_predictions,attempted_predictions,0.8403532608695652,True,0.0,-0.012328213419563472,0.023812026671101272,0.3456474227958335
CSGS6,q4_2020,4,robust_condition_cqr,irradiance_outage,ramp,940,940,817,9.192324800492125,8.380352258682251,17.025103307582754,2.574952376919224,940,0,1.0,0.8691489361702127,0.8691489361702127,0.8691489361702127,0.030851063829787306,0.030851063829787306,0.0,0.030851063829787306,0.030851063829787306,0.0,0.26263785144263213,0.48643152307379295,4.284088347731046,usable_predictions,attempted_predictions,0.15964673913043478,True,robust_local_cqr,940,940,842,10.559945434162472,9.539969682693481,16.78002641348941,2.574952376919224,940,0,1.0,0.8957446808510638,0.8957446808510638,0.8957446808510638,0.004255319148936176,0.004255319148936176,0.0,0.004255319148936176,0.004255319148936176,0.0,0.30171272669035637,0.4794293260996974,4.284088347731046,usable_predictions,attempted_predictions,0.15964673913043478,True,0.02659574468085113,0.02659574468085113,-0.24507689409334432,1.367620633670347
CSGS6,q4_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,4948,4948,4794,6.3463642611659585,5.1332675367593765,7.024816888693017,1.155938730018704,4948,0,1.0,0.9688763136620857,0.9688763136620857,0.9688763136620857,0.06887631366208569,0.0,0.06887631366208569,0.06887631366208569,0.0,0.06887631366208569,0.18132469317617025,0.20070905396265765,2.18965193315211,usable_predictions,attempted_predictions,0.8403532608695652,True,robust_local_cqr,4948,4948,4845,6.394107102380717,5.838773727416992,6.851948945211284,1.155938730018704,4948,0,1.0,0.9791835084882781,0.9791835084882781,0.9791835084882781,0.07918350848827804,0.0,0.07918350848827804,0.07918350848827804,0.0,0.07918350848827804,0.1826887743537348,0.19576996986317954,2.18965193315211,usable_predictions,attempted_predictions,0.8403532608695652,True,0.0,-0.010307194826192356,-0.17286794348173373,0.04774284121475869
CSGS6,q4_2020,4,robust_condition_cqr,recent_power_outage,ramp,940,940,823,9.967586342843765,9.210365623235703,16.487976833111905,2.625390271010234,940,0,1.0,0.875531914893617,0.875531914893617,0.875531914893617,0.024468085106382986,0.024468085106382986,0.0,0.024468085106382986,0.024468085106382986,0.0,0.28478818122410754,0.47108505237462583,4.324422057439929,usable_predictions,attempted_predictions,0.15964673913043478,True,robust_local_cqr,940,940,841,10.968862555113477,10.179145634174347,16.28213785175083,2.625390271010234,940,0,1.0,0.8946808510638298,0.8946808510638298,0.8946808510638298,0.005319148936170248,0.005319148936170248,0.0,0.005319148936170248,0.005319148936170248,0.0,0.3133960730032422,0.46520393862145226,4.324422057439929,usable_predictions,attempted_predictions,0.15964673913043478,True,0.019148936170212738,0.019148936170212738,-0.20583898136107592,1.0012762122697119
CSGS6,q4_2020,4,robust_condition_cqr,weather_outage,non_ramp,4948,4948,4744,5.6700965970752835,4.297422766685486,6.753351676812038,1.1785631663181595,4948,0,1.0,0.9587712206952304,0.9587712206952304,0.9587712206952304,0.05877122069523033,0.0,0.05877122069523033,0.05877122069523033,0.0,0.05877122069523033,0.16200275991643667,0.1929529050517725,2.2602383400666537,usable_predictions,attempted_predictions,0.8403532608695652,True,robust_local_cqr,4948,4948,4780,5.7626056316547105,4.6483564376831055,6.556899915695492,1.1785631663181595,4948,0,1.0,0.9660468876313663,0.9660468876313663,0.9660468876313663,0.06604688763136624,0.0,0.06604688763136624,0.06604688763136624,0.0,0.06604688763136624,0.1646458751901346,0.1873399975912998,2.2602383400666537,usable_predictions,attempted_predictions,0.8403532608695652,True,0.0,-0.007275666936135905,-0.1964517611165455,0.09250903457942705
