station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS6,q4_2020,4,combined_outage,5888,940,0.15964673913043478,0.6071780560381155,0.2666853517412542,0.2518586896691116,0.2053191489361702
CSGS6,q4_2020,4,irradiance_outage,5888,940,0.15964673913043478,0.9131173781798791,0.6571155353111185,0.14382301924812343,0.41702127659574467
CSGS6,q4_2020,4,recent_power_outage,5888,940,0.15964673913043478,0.8935084452776965,0.6459095365149716,0.15108795526869037,0.4372340425531915
CSGS6,q4_2020,4,weather_outage,5888,940,0.15964673913043478,0.9476805586611398,0.8031087932670313,0.09592204302752488,0.5319148936170213
CSGS7,q1_2020,1,clean,5824,584,0.10027472527472528,0.9084513554846806,0.4764496116553796,0.08936303033435455,0.5034246575342466
CSGS7,q1_2020,1,combined_outage,5824,584,0.10027472527472528,0.7133671115235803,0.3030320775137061,0.12862892601039583,0.3732876712328767
CSGS7,q1_2020,1,irradiance_outage,5824,584,0.10027472527472528,0.8771809317159888,0.4265673609948865,0.1013357730559122,0.4691780821917808
CSGS7,q1_2020,1,recent_power_outage,5824,584,0.10027472527472528,0.8404786024260169,0.3605047218811673,0.10599010141865246,0.3886986301369863
CSGS7,q1_2020,1,weather_outage,5824,584,0.10027472527472528,0.9093624189584858,0.47424715210182183,0.09174003978006882,0.5034246575342466
CSGS7,q1_2020,4,clean,5824,1455,0.2498282967032967,0.9354692817798625,0.8327903680228521,0.10611744385632545,0.36907216494845363
CSGS7,q1_2020,4,combined_outage,5824,1455,0.2498282967032967,0.6178348863714125,0.44060840026851666,0.20281094761374585,0.2536082474226804
CSGS7,q1_2020,4,irradiance_outage,5824,1455,0.2498282967032967,0.9198674824737549,0.8034034838737265,0.1327974357623306,0.363573883161512
CSGS7,q1_2020,4,recent_power_outage,5824,1455,0.2498282967032967,0.8319892809303913,0.663169544530267,0.15677815750590826,0.32027491408934705
CSGS7,q1_2020,4,weather_outage,5824,1455,0.2498282967032967,0.9192093781633959,0.7900435495669271,0.10820414498838406,0.35945017182130584
CSGS7,q2_2020,1,clean,5824,804,0.13804945054945056,0.8940341866365386,0.4959663259200979,0.11457791458629185,0.39303482587064675
CSGS7,q2_2020,1,combined_outage,5824,804,0.13804945054945056,0.7928040326257161,0.34271111398958054,0.13749972829880136,0.30223880597014924
CSGS7,q2_2020,1,irradiance_outage,5824,804,0.13804945054945056,0.8761264642920854,0.4459995917594173,0.10650029076389714,0.35074626865671643
CSGS7,q2_2020,1,recent_power_outage,5824,804,0.13804945054945056,0.8704172117500149,0.4351986286532377,0.12048520704152624,0.3370646766169154
CSGS7,q2_2020,1,weather_outage,5824,804,0.13804945054945056,0.8922040692949595,0.4898255871641598,0.11592782834470927,0.39552238805970147
CSGS7,q2_2020,4,clean,5824,1061,0.1821771978021978,0.8822764543608315,0.6158803907930646,0.12285317340698859,0.37134778510838834
CSGS7,q2_2020,4,combined_outage,5824,1061,0.1821771978021978,0.5793087146977873,0.2742378316592581,0.18267279533903966,0.18661639962299717
CSGS7,q2_2020,4,irradiance_outage,5824,1061,0.1821771978021978,0.8451953411695516,0.5191150024834441,0.133393187884191,0.293119698397738
CSGS7,q2_2020,4,recent_power_outage,5824,1061,0.1821771978021978,0.7831520380849634,0.4430315437721823,0.14694735503728154,0.26013195098963243
CSGS7,q2_2020,4,weather_outage,5824,1061,0.1821771978021978,0.881711306305299,0.6061205358270543,0.12091360147453935,0.36286522148916117
