fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,mean_interval_score
q2_2020,1,robust_risk_mondrian,recent_power_outage,down,182,0.6868131868131868,0.2131868131868132,13.690129280090332,38.11329650878906
q2_2020,1,robust_risk_mondrian,recent_power_outage,up,154,0.7012987012987013,0.1987012987012987,14.482840538024902,23.811527252197266
q2_2020,1,robust_risk_mondrian,weather_outage,down,182,0.5054945054945055,0.39450549450549455,11.608962059020996,46.645999908447266
q2_2020,1,robust_risk_mondrian,weather_outage,up,154,0.551948051948052,0.34805194805194806,14.025026321411133,34.29311752319336
q2_2020,1,robust_rolling_cqr,clean,down,182,0.4835164835164835,0.4164835164835165,11.298891067504883,48.1361083984375
q2_2020,1,robust_rolling_cqr,clean,up,154,0.5194805194805194,0.3805194805194806,13.60864543914795,34.02101135253906
q2_2020,1,robust_rolling_cqr,combined_outage,down,182,0.7362637362637363,0.1637362637362637,16.116453170776367,35.120758056640625
q2_2020,1,robust_rolling_cqr,combined_outage,up,154,0.7012987012987013,0.1987012987012987,16.786535263061523,31.245643615722656
q2_2020,1,robust_rolling_cqr,irradiance_outage,down,182,0.510989010989011,0.38901098901098907,12.024733543395996,47.682640075683594
q2_2020,1,robust_rolling_cqr,irradiance_outage,up,154,0.5,0.4,13.381582260131836,37.96712112426758
q2_2020,1,robust_rolling_cqr,recent_power_outage,down,182,0.7802197802197802,0.1197802197802198,15.69409465789795,33.238704681396484
q2_2020,1,robust_rolling_cqr,recent_power_outage,up,154,0.8116883116883117,0.08831168831168834,16.89236831665039,23.130870819091797
q2_2020,1,robust_rolling_cqr,weather_outage,down,182,0.4835164835164835,0.4164835164835165,11.271628379821777,47.790802001953125
q2_2020,1,robust_rolling_cqr,weather_outage,up,154,0.5324675324675324,0.3675324675324676,13.675800323486328,35.60084533691406
q2_2020,4,clean_condition_cqr,clean,down,411,0.7177615571776156,0.18223844282238444,8.70812702178955,44.88129806518555
q2_2020,4,clean_condition_cqr,clean,up,447,0.70917225950783,0.19082774049217,10.347601890563965,31.535654067993164
q2_2020,4,clean_condition_cqr,combined_outage,down,411,1.0,0.0,27.301788330078125,27.301788330078125
q2_2020,4,clean_condition_cqr,combined_outage,up,447,0.9351230425055929,0.0,37.642677307128906,42.761959075927734
q2_2020,4,clean_condition_cqr,irradiance_outage,down,411,0.829683698296837,0.07031630170316305,13.360625267028809,32.55004119873047
q2_2020,4,clean_condition_cqr,irradiance_outage,up,447,0.7583892617449665,0.14161073825503356,11.172290802001953,30.044408798217773
q2_2020,4,clean_condition_cqr,recent_power_outage,down,411,1.0,0.0,28.566843032836914,28.566843032836914
q2_2020,4,clean_condition_cqr,recent_power_outage,up,447,0.9105145413870246,0.0,36.08743667602539,43.63688659667969
q2_2020,4,clean_condition_cqr,weather_outage,down,411,0.7469586374695864,0.15304136253041367,9.20835018157959,43.885589599609375
q2_2020,4,clean_condition_cqr,weather_outage,up,447,0.7225950782997763,0.1774049217002237,10.283224105834961,29.72353172302246
q2_2020,4,lgbm_condition_cqr,clean,down,411,0.7883211678832117,0.1116788321167883,10.112581253051758,27.787620544433594
q2_2020,4,lgbm_condition_cqr,clean,up,447,0.8210290827740492,0.07897091722595084,17.145448684692383,24.310346603393555
q2_2020,4,lgbm_condition_cqr,combined_outage,down,411,1.0,0.0,24.39748764038086,24.39748764038086
q2_2020,4,lgbm_condition_cqr,combined_outage,up,447,0.9664429530201343,0.0,32.83539581298828,33.303401947021484
q2_2020,4,lgbm_condition_cqr,irradiance_outage,down,411,0.8661800486618005,0.03381995133819948,13.211323738098145,19.228900909423828
q2_2020,4,lgbm_condition_cqr,irradiance_outage,up,447,0.854586129753915,0.04541387024608501,19.476409912109375,26.53821563720703
q2_2020,4,lgbm_condition_cqr,recent_power_outage,down,411,0.9975669099756691,0.0,21.0542049407959,21.100637435913086
q2_2020,4,lgbm_condition_cqr,recent_power_outage,up,447,0.9172259507829977,0.0,26.502363204956055,28.24794578552246
q2_2020,4,lgbm_condition_cqr,weather_outage,down,411,0.7956204379562044,0.10437956204379562,10.22489070892334,27.815784454345703
q2_2020,4,lgbm_condition_cqr,weather_outage,up,447,0.8210290827740492,0.07897091722595084,17.357479095458984,23.68548583984375
q2_2020,4,oracle_ramp_mondrian,clean,down,411,0.8248175182481752,0.07518248175182485,12.104454040527344,33.44314956665039
q2_2020,4,oracle_ramp_mondrian,clean,up,447,0.87248322147651,0.027516778523489993,12.991490364074707,20.467130661010742
q2_2020,4,oracle_ramp_mondrian,combined_outage,down,411,0.8442822384428224,0.05571776155717767,14.497844696044922,34.06755065917969
q2_2020,4,oracle_ramp_mondrian,combined_outage,up,447,0.9060402684563759,0.0,13.218709945678711,20.11176300048828
q2_2020,4,oracle_ramp_mondrian,irradiance_outage,down,411,0.8175182481751825,0.08248175182481754,12.653882026672363,34.7152214050293
q2_2020,4,oracle_ramp_mondrian,irradiance_outage,up,447,0.854586129753915,0.04541387024608501,12.473548889160156,20.790748596191406
q2_2020,4,oracle_ramp_mondrian,recent_power_outage,down,411,0.829683698296837,0.07031630170316305,12.605321884155273,31.055286407470703
q2_2020,4,oracle_ramp_mondrian,recent_power_outage,up,447,0.8859060402684564,0.014093959731543593,13.120379447937012,19.230884552001953
q2_2020,4,oracle_ramp_mondrian,weather_outage,down,411,0.851581508515815,0.04841849148418498,13.160672187805176,31.550508499145508
q2_2020,4,oracle_ramp_mondrian,weather_outage,up,447,0.8903803131991052,0.009619686800894867,13.469154357910156,19.689945220947266
q2_2020,4,persistence_condition_cqr,clean,down,411,0.7226277372262774,0.17737226277372264,25.881330490112305,48.95053482055664
q2_2020,4,persistence_condition_cqr,clean,up,447,0.7807606263982103,0.11923937360178971,22.771697998046875,41.26283264160156
q2_2020,4,persistence_condition_cqr,combined_outage,down,411,0.9343065693430657,0.0,44.560237884521484,45.90846633911133
q2_2020,4,persistence_condition_cqr,combined_outage,up,447,0.9530201342281879,0.0,34.33513259887695,35.95087432861328
q2_2020,4,persistence_condition_cqr,irradiance_outage,down,411,0.7226277372262774,0.17737226277372264,25.881330490112305,48.95053482055664
q2_2020,4,persistence_condition_cqr,irradiance_outage,up,447,0.7807606263982103,0.11923937360178971,22.771697998046875,41.26283264160156
q2_2020,4,persistence_condition_cqr,recent_power_outage,down,411,0.9343065693430657,0.0,44.560237884521484,45.90846633911133
q2_2020,4,persistence_condition_cqr,recent_power_outage,up,447,0.9530201342281879,0.0,34.33513259887695,35.95087432861328
q2_2020,4,persistence_condition_cqr,weather_outage,down,411,0.7226277372262774,0.17737226277372264,25.881330490112305,48.95053482055664
q2_2020,4,persistence_condition_cqr,weather_outage,up,447,0.7807606263982103,0.11923937360178971,22.771697998046875,41.26283264160156
q2_2020,4,robust_condition_cqr,clean,down,411,0.7785888077858881,0.1214111922141119,9.251856803894043,36.1956672668457
q2_2020,4,robust_condition_cqr,clean,up,447,0.785234899328859,0.11476510067114098,10.110696792602539,22.220762252807617
q2_2020,4,robust_condition_cqr,combined_outage,down,411,0.8150851581508516,0.08491484184914844,12.74009895324707,35.463016510009766
q2_2020,4,robust_condition_cqr,combined_outage,up,447,0.8590604026845637,0.04093959731543628,11.370319366455078,20.426937103271484
q2_2020,4,robust_condition_cqr,irradiance_outage,down,411,0.7956204379562044,0.10437956204379562,10.660993576049805,36.58623504638672
q2_2020,4,robust_condition_cqr,irradiance_outage,up,447,0.785234899328859,0.11476510067114098,10.457197189331055,22.31479835510254
q2_2020,4,robust_condition_cqr,recent_power_outage,down,411,0.8199513381995134,0.08004866180048664,11.231966018676758,32.11724090576172
q2_2020,4,robust_condition_cqr,recent_power_outage,up,447,0.814317673378076,0.08568232662192399,11.72536563873291,19.827476501464844
q2_2020,4,robust_condition_cqr,weather_outage,down,411,0.7907542579075426,0.10924574209245741,9.754839897155762,34.01646423339844
q2_2020,4,robust_condition_cqr,weather_outage,up,447,0.7695749440715883,0.1304250559284117,10.016481399536133,21.37372398376465
q2_2020,4,robust_local_cqr,clean,down,411,0.8102189781021898,0.08978102189781023,10.30496883392334,30.861183166503906
q2_2020,4,robust_local_cqr,clean,up,447,0.8881431767337807,0.011856823266219285,12.764270782470703,19.167213439941406
q2_2020,4,robust_local_cqr,combined_outage,down,411,0.8150851581508516,0.08491484184914844,12.699518203735352,29.641632080078125
q2_2020,4,robust_local_cqr,combined_outage,up,447,0.9194630872483222,0.0,14.426613807678223,19.684057235717773
q2_2020,4,robust_local_cqr,irradiance_outage,down,411,0.8175182481751825,0.08248175182481754,11.603927612304688,30.99359893798828
q2_2020,4,robust_local_cqr,irradiance_outage,up,447,0.8769574944071589,0.023042505592841156,12.900008201599121,19.530168533325195
q2_2020,4,robust_local_cqr,recent_power_outage,down,411,0.8418491484184915,0.05815085158150857,12.10275650024414,27.093345642089844
q2_2020,4,robust_local_cqr,recent_power_outage,up,447,0.9395973154362416,0.0,15.185940742492676,18.76795768737793
q2_2020,4,robust_local_cqr,weather_outage,down,411,0.8223844282238443,0.07761557177615575,10.953139305114746,28.59710693359375
q2_2020,4,robust_local_cqr,weather_outage,up,447,0.8970917225950783,0.002908277404921722,12.68458080291748,18.758771896362305
q2_2020,4,robust_risk_mondrian,clean,down,411,0.8223844282238443,0.07761557177615575,10.884969711303711,33.58501052856445
q2_2020,4,robust_risk_mondrian,clean,up,447,0.854586129753915,0.04541387024608501,11.61452865600586,20.06231689453125
q2_2020,4,robust_risk_mondrian,combined_outage,down,411,0.8199513381995134,0.08004866180048664,13.206480979919434,35.95591354370117
q2_2020,4,robust_risk_mondrian,combined_outage,up,447,0.8680089485458613,0.03199105145413872,11.641033172607422,19.968446731567383
q2_2020,4,robust_risk_mondrian,irradiance_outage,down,411,0.8175182481751825,0.08248175182481754,12.557679176330566,35.04733657836914
q2_2020,4,robust_risk_mondrian,irradiance_outage,up,447,0.843400447427293,0.05659955257270699,12.38781452178955,21.303939819335938
q2_2020,4,robust_risk_mondrian,recent_power_outage,down,411,0.8223844282238443,0.07761557177615575,11.50826358795166,30.71816062927246
q2_2020,4,robust_risk_mondrian,recent_power_outage,up,447,0.8657718120805369,0.03422818791946314,12.657405853271484,19.519752502441406
q2_2020,4,robust_risk_mondrian,weather_outage,down,411,0.8345498783454988,0.06545012165450126,11.376091957092285,32.64912414550781
q2_2020,4,robust_risk_mondrian,weather_outage,up,447,0.8657718120805369,0.03422818791946314,11.708989143371582,19.673423767089844
q2_2020,4,robust_rolling_cqr,clean,down,411,0.8004866180048662,0.09951338199513382,10.378050804138184,34.361141204833984
q2_2020,4,robust_rolling_cqr,clean,up,447,0.814317673378076,0.08568232662192399,11.2429780960083,20.71548080444336
q2_2020,4,robust_rolling_cqr,combined_outage,down,411,0.829683698296837,0.07031630170316305,14.142267227172852,31.991363525390625
q2_2020,4,robust_rolling_cqr,combined_outage,up,447,0.8859060402684564,0.014093959731543593,13.17210865020752,18.86703872680664
q2_2020,4,robust_rolling_cqr,irradiance_outage,down,411,0.805352798053528,0.09464720194647203,11.769926071166992,34.8776969909668
q2_2020,4,robust_rolling_cqr,irradiance_outage,up,447,0.8232662192393736,0.07673378076062642,11.590622901916504,20.316591262817383
q2_2020,4,robust_rolling_cqr,recent_power_outage,down,411,0.8321167883211679,0.06788321167883216,12.757759094238281,29.577180862426758
q2_2020,4,robust_rolling_cqr,recent_power_outage,up,447,0.8590604026845637,0.04093959731543628,13.454972267150879,18.904170989990234
q2_2020,4,robust_rolling_cqr,weather_outage,down,411,0.8199513381995134,0.08004866180048664,10.901327133178711,32.3507194519043
q2_2020,4,robust_rolling_cqr,weather_outage,up,447,0.8187919463087249,0.08120805369127515,11.165428161621094,20.23578643798828
q3_2020,1,clean_condition_cqr,clean,down,231,0.341991341991342,0.5580086580086581,9.873340606689453,57.17448806762695
q3_2020,1,clean_condition_cqr,clean,up,223,0.3273542600896861,0.572645739910314,10.80172348022461,49.304073333740234
q3_2020,1,clean_condition_cqr,combined_outage,down,231,1.0,0.0,36.188865661621094,36.188865661621094
q3_2020,1,clean_condition_cqr,combined_outage,up,223,0.9103139013452914,0.0,37.242977142333984,40.221649169921875
q3_2020,1,clean_condition_cqr,irradiance_outage,down,231,0.7359307359307359,0.16406926406926414,13.970388412475586,26.259218215942383
q3_2020,1,clean_condition_cqr,irradiance_outage,up,223,0.26905829596412556,0.6309417040358745,11.776132583618164,60.36442947387695
q3_2020,1,clean_condition_cqr,recent_power_outage,down,231,1.0,0.0,37.634517669677734,37.634517669677734
q3_2020,1,clean_condition_cqr,recent_power_outage,up,223,0.9013452914798207,0.0,38.67741775512695,42.33078384399414
q3_2020,1,clean_condition_cqr,weather_outage,down,231,0.35064935064935066,0.5493506493506494,9.77995777130127,57.013797760009766
q3_2020,1,clean_condition_cqr,weather_outage,up,223,0.3183856502242152,0.5816143497757849,10.70550537109375,50.8681755065918
q3_2020,1,lgbm_condition_cqr,clean,down,231,0.5064935064935064,0.3935064935064936,12.360038757324219,40.2962760925293
q3_2020,1,lgbm_condition_cqr,clean,up,223,0.4798206278026906,0.42017937219730944,13.965997695922852,37.091392517089844
q3_2020,1,lgbm_condition_cqr,combined_outage,down,231,1.0,0.0,35.7995719909668,35.7995719909668
q3_2020,1,lgbm_condition_cqr,combined_outage,up,223,0.8923766816143498,0.007623318385650224,36.76009750366211,40.39958572387695
q3_2020,1,lgbm_condition_cqr,irradiance_outage,down,231,0.70995670995671,0.19004329004329001,13.594139099121094,27.91548728942871
q3_2020,1,lgbm_condition_cqr,irradiance_outage,up,223,0.4170403587443946,0.4829596412556054,14.762789726257324,47.49827194213867
q3_2020,1,lgbm_condition_cqr,recent_power_outage,down,231,1.0,0.0,35.525779724121094,35.525779724121094
q3_2020,1,lgbm_condition_cqr,recent_power_outage,up,223,0.9192825112107623,0.0,36.41277313232422,39.41965866088867
q3_2020,1,lgbm_condition_cqr,weather_outage,down,231,0.5108225108225108,0.3891774891774892,12.345861434936523,39.830787658691406
q3_2020,1,lgbm_condition_cqr,weather_outage,up,223,0.47085201793721976,0.42914798206278026,13.944053649902344,37.84346008300781
q3_2020,1,oracle_ramp_mondrian,clean,down,231,0.9090909090909091,0.0,22.10891342163086,26.74452018737793
q3_2020,1,oracle_ramp_mondrian,clean,up,223,0.9506726457399103,0.0,22.9172420501709,24.246978759765625
q3_2020,1,oracle_ramp_mondrian,combined_outage,down,231,0.9090909090909091,0.0,23.891889572143555,27.622461318969727
q3_2020,1,oracle_ramp_mondrian,combined_outage,up,223,0.905829596412556,0.0,23.20958709716797,27.561342239379883
q3_2020,1,oracle_ramp_mondrian,irradiance_outage,down,231,0.8961038961038961,0.003896103896103953,22.028841018676758,26.06406021118164
q3_2020,1,oracle_ramp_mondrian,irradiance_outage,up,223,0.9282511210762332,0.0,22.60048484802246,25.115812301635742
q3_2020,1,oracle_ramp_mondrian,recent_power_outage,down,231,0.8961038961038961,0.003896103896103953,22.415969848632812,27.796184539794922
q3_2020,1,oracle_ramp_mondrian,recent_power_outage,up,223,0.9282511210762332,0.0,22.05708885192871,25.16059684753418
q3_2020,1,oracle_ramp_mondrian,weather_outage,down,231,0.9090909090909091,0.0,22.284242630004883,27.52737045288086
q3_2020,1,oracle_ramp_mondrian,weather_outage,up,223,0.9506726457399103,0.0,23.019004821777344,24.143648147583008
q3_2020,1,persistence_condition_cqr,clean,down,231,0.0,0.9,7.110664367675781,104.62434387207031
q3_2020,1,persistence_condition_cqr,clean,up,223,0.0,0.9,7.109172344207764,102.31367492675781
q3_2020,1,persistence_condition_cqr,combined_outage,down,231,0.8831168831168831,0.016883116883116944,36.73580551147461,45.01152420043945
q3_2020,1,persistence_condition_cqr,combined_outage,up,223,0.8475336322869955,0.0524663677130045,32.85581588745117,42.76802062988281
q3_2020,1,persistence_condition_cqr,irradiance_outage,down,231,0.0,0.9,7.110664367675781,104.62434387207031
q3_2020,1,persistence_condition_cqr,irradiance_outage,up,223,0.0,0.9,7.109172344207764,102.31367492675781
q3_2020,1,persistence_condition_cqr,recent_power_outage,down,231,0.8831168831168831,0.016883116883116944,36.73580551147461,45.01152420043945
q3_2020,1,persistence_condition_cqr,recent_power_outage,up,223,0.8475336322869955,0.0524663677130045,32.85581588745117,42.76802062988281
q3_2020,1,persistence_condition_cqr,weather_outage,down,231,0.0,0.9,7.110664367675781,104.62434387207031
q3_2020,1,persistence_condition_cqr,weather_outage,up,223,0.0,0.9,7.109172344207764,102.31367492675781
q3_2020,1,robust_condition_cqr,clean,down,231,0.5367965367965368,0.3632034632034632,12.391853332519531,41.17110061645508
q3_2020,1,robust_condition_cqr,clean,up,223,0.5201793721973094,0.37982062780269066,13.175708770751953,36.01881408691406
q3_2020,1,robust_condition_cqr,combined_outage,down,231,0.7575757575757576,0.14242424242424245,16.67888832092285,31.502403259277344
q3_2020,1,robust_condition_cqr,combined_outage,up,223,0.7040358744394619,0.1959641255605381,15.935627937316895,34.55352020263672
q3_2020,1,robust_condition_cqr,irradiance_outage,down,231,0.5151515151515151,0.3848484848484849,12.147403717041016,41.23239517211914
q3_2020,1,robust_condition_cqr,irradiance_outage,up,223,0.4304932735426009,0.4695067264573991,12.717245101928711,42.15605545043945
q3_2020,1,robust_condition_cqr,recent_power_outage,down,231,0.7359307359307359,0.16406926406926414,16.327980041503906,33.15201187133789
q3_2020,1,robust_condition_cqr,recent_power_outage,up,223,0.7668161434977578,0.13318385650224218,15.949411392211914,28.00881576538086
q3_2020,1,robust_condition_cqr,weather_outage,down,231,0.5670995670995671,0.3329004329004329,12.563283920288086,41.5501823425293
q3_2020,1,robust_condition_cqr,weather_outage,up,223,0.547085201793722,0.352914798206278,13.274041175842285,34.708255767822266
q3_2020,1,robust_local_cqr,clean,down,231,0.6103896103896104,0.28961038961038965,13.80936336517334,37.112918853759766
q3_2020,1,robust_local_cqr,clean,up,223,0.6278026905829597,0.27219730941704035,15.022077560424805,30.407169342041016
q3_2020,1,robust_local_cqr,combined_outage,down,231,0.8051948051948052,0.09480519480519478,18.679656982421875,30.706920623779297
q3_2020,1,robust_local_cqr,combined_outage,up,223,0.7847533632286996,0.11524663677130043,19.178802490234375,28.24768829345703
q3_2020,1,robust_local_cqr,irradiance_outage,down,231,0.5714285714285714,0.3285714285714286,13.496719360351562,36.721336364746094
q3_2020,1,robust_local_cqr,irradiance_outage,up,223,0.547085201793722,0.352914798206278,14.624480247497559,34.973472595214844
q3_2020,1,robust_local_cqr,recent_power_outage,down,231,0.8095238095238095,0.09047619047619049,19.076940536499023,30.378957748413086
q3_2020,1,robust_local_cqr,recent_power_outage,up,223,0.8923766816143498,0.007623318385650224,20.029664993286133,24.280641555786133
q3_2020,1,robust_local_cqr,weather_outage,down,231,0.6147186147186147,0.28528138528138536,13.891681671142578,38.06660079956055
q3_2020,1,robust_local_cqr,weather_outage,up,223,0.6367713004484304,0.2632286995515696,15.087576866149902,29.719114303588867
q3_2020,1,robust_risk_mondrian,clean,down,231,0.5800865800865801,0.3199134199134199,13.377583503723145,38.40061950683594
q3_2020,1,robust_risk_mondrian,clean,up,223,0.5919282511210763,0.30807174887892375,14.360400199890137,32.18475341796875
q3_2020,1,robust_risk_mondrian,combined_outage,down,231,0.8181818181818182,0.08181818181818179,18.927453994750977,28.32725715637207
q3_2020,1,robust_risk_mondrian,combined_outage,up,223,0.8026905829596412,0.09730941704035878,19.191240310668945,29.39838981628418
q3_2020,1,robust_risk_mondrian,irradiance_outage,down,231,0.5887445887445888,0.31125541125541123,13.48605728149414,37.094215393066406
q3_2020,1,robust_risk_mondrian,irradiance_outage,up,223,0.5515695067264574,0.3484304932735426,14.4670991897583,35.18400573730469
q3_2020,1,robust_risk_mondrian,recent_power_outage,down,231,0.7835497835497836,0.11645021645021647,18.215862274169922,29.95823097229004
q3_2020,1,robust_risk_mondrian,recent_power_outage,up,223,0.8161434977578476,0.08385650224215246,18.174274444580078,25.75739288330078
q3_2020,1,robust_risk_mondrian,weather_outage,down,231,0.6060606060606061,0.29393939393939394,13.496634483337402,39.174346923828125
q3_2020,1,robust_risk_mondrian,weather_outage,up,223,0.6188340807174888,0.2811659192825112,14.398394584655762,31.381135940551758
q3_2020,1,robust_rolling_cqr,clean,down,231,0.5367965367965368,0.3632034632034632,12.400012016296387,41.14009475708008
q3_2020,1,robust_rolling_cqr,clean,up,223,0.5201793721973094,0.37982062780269066,13.185823440551758,35.97426223754883
q3_2020,1,robust_rolling_cqr,combined_outage,down,231,0.7229437229437229,0.17705627705627713,15.421693801879883,33.78984832763672
q3_2020,1,robust_rolling_cqr,combined_outage,up,223,0.6233183856502242,0.2766816143497758,14.62497615814209,37.35121154785156
q3_2020,1,robust_rolling_cqr,irradiance_outage,down,231,0.5151515151515151,0.3848484848484849,12.16593074798584,41.176212310791016
q3_2020,1,robust_rolling_cqr,irradiance_outage,up,223,0.4304932735426009,0.4695067264573991,12.730367660522461,42.10700225830078
q3_2020,1,robust_rolling_cqr,recent_power_outage,down,231,0.7229437229437229,0.17705627705627713,15.538246154785156,34.52950668334961
q3_2020,1,robust_rolling_cqr,recent_power_outage,up,223,0.7219730941704036,0.17802690582959646,15.159588813781738,29.268329620361328
q3_2020,1,robust_rolling_cqr,weather_outage,down,231,0.5670995670995671,0.3329004329004329,12.570198059082031,41.53912353515625
q3_2020,1,robust_rolling_cqr,weather_outage,up,223,0.547085201793722,0.352914798206278,13.280242919921875,34.68538284301758
q3_2020,4,clean_condition_cqr,clean,down,487,0.7700205338809035,0.1299794661190965,9.27027702331543,29.89520263671875
q3_2020,4,clean_condition_cqr,clean,up,514,0.7217898832684825,0.17821011673151754,12.018866539001465,31.54191017150879
q3_2020,4,clean_condition_cqr,combined_outage,down,487,1.0,0.0,26.58485221862793,26.58485221862793
q3_2020,4,clean_condition_cqr,combined_outage,up,514,0.9241245136186771,0.0,39.76325988769531,42.820762634277344
q3_2020,4,clean_condition_cqr,irradiance_outage,down,487,0.9096509240246407,0.0,13.83996295928955,22.25330352783203
q3_2020,4,clean_condition_cqr,irradiance_outage,up,514,0.7645914396887159,0.13540856031128412,14.17004680633545,29.249828338623047
q3_2020,4,clean_condition_cqr,recent_power_outage,down,487,1.0,0.0,28.79491424560547,28.79491424560547
q3_2020,4,clean_condition_cqr,recent_power_outage,up,514,0.9124513618677043,0.0,37.13042449951172,40.497833251953125
q3_2020,4,clean_condition_cqr,weather_outage,down,487,0.8234086242299795,0.07659137577002051,10.344378471374512,27.26920509338379
q3_2020,4,clean_condition_cqr,weather_outage,up,514,0.754863813229572,0.14513618677042806,12.358241081237793,31.206298828125
q3_2020,4,lgbm_condition_cqr,clean,down,487,0.8418891170431212,0.05811088295687883,10.292391777038574,17.034404754638672
q3_2020,4,lgbm_condition_cqr,clean,up,514,0.7840466926070039,0.11595330739299614,17.967647552490234,23.909889221191406
q3_2020,4,lgbm_condition_cqr,combined_outage,down,487,0.997946611909651,0.0,20.702877044677734,20.71483612060547
q3_2020,4,lgbm_condition_cqr,combined_outage,up,514,0.9571984435797666,0.0,30.092426300048828,30.854835510253906
q3_2020,4,lgbm_condition_cqr,irradiance_outage,down,487,0.8973305954825462,0.0026694045174537884,12.363986015319824,15.071126937866211
q3_2020,4,lgbm_condition_cqr,irradiance_outage,up,514,0.8754863813229572,0.024513618677042825,20.200340270996094,23.761550903320312
q3_2020,4,lgbm_condition_cqr,recent_power_outage,down,487,0.997946611909651,0.0,18.083438873291016,18.08974266052246
q3_2020,4,lgbm_condition_cqr,recent_power_outage,up,514,0.9085603112840467,0.0,24.62956428527832,27.032773971557617
q3_2020,4,lgbm_condition_cqr,weather_outage,down,487,0.8418891170431212,0.05811088295687883,10.64798641204834,17.29515838623047
q3_2020,4,lgbm_condition_cqr,weather_outage,up,514,0.8424124513618677,0.05758754863813231,18.466644287109375,23.22886085510254
q3_2020,4,oracle_ramp_mondrian,clean,down,487,0.9260780287474333,0.0,14.804957389831543,20.50560760498047
q3_2020,4,oracle_ramp_mondrian,clean,up,514,0.9299610894941635,0.0,17.212783813476562,21.269567489624023
q3_2020,4,oracle_ramp_mondrian,combined_outage,down,487,0.917864476386037,0.0,16.419713973999023,24.031827926635742
q3_2020,4,oracle_ramp_mondrian,combined_outage,up,514,0.933852140077821,0.0,16.439556121826172,20.08563995361328
q3_2020,4,oracle_ramp_mondrian,irradiance_outage,down,487,0.9301848049281314,0.0,15.736824989318848,20.373516082763672
q3_2020,4,oracle_ramp_mondrian,irradiance_outage,up,514,0.9377431906614786,0.0,17.560096740722656,20.90808868408203
q3_2020,4,oracle_ramp_mondrian,recent_power_outage,down,487,0.9096509240246407,0.0,15.389287948608398,21.010086059570312
q3_2020,4,oracle_ramp_mondrian,recent_power_outage,up,514,0.9319066147859922,0.0,17.284019470214844,21.79770851135254
q3_2020,4,oracle_ramp_mondrian,weather_outage,down,487,0.9281314168377823,0.0,14.979179382324219,20.566633224487305
q3_2020,4,oracle_ramp_mondrian,weather_outage,up,514,0.9396887159533074,0.0,17.078554153442383,20.458696365356445
q3_2020,4,persistence_condition_cqr,clean,down,487,0.3080082135523614,0.5919917864476386,21.725627899169922,55.41558837890625
q3_2020,4,persistence_condition_cqr,clean,up,514,0.26459143968871596,0.635408560311284,19.415464401245117,60.33528518676758
q3_2020,4,persistence_condition_cqr,combined_outage,down,487,0.6981519507186859,0.20184804928131417,42.27515411376953,61.0523567199707
q3_2020,4,persistence_condition_cqr,combined_outage,up,514,0.7626459143968871,0.1373540856031129,29.586362838745117,43.90122604370117
q3_2020,4,persistence_condition_cqr,irradiance_outage,down,487,0.3080082135523614,0.5919917864476386,21.725627899169922,55.41558837890625
q3_2020,4,persistence_condition_cqr,irradiance_outage,up,514,0.26459143968871596,0.635408560311284,19.415464401245117,60.33528518676758
q3_2020,4,persistence_condition_cqr,recent_power_outage,down,487,0.6981519507186859,0.20184804928131417,42.27515411376953,61.0523567199707
q3_2020,4,persistence_condition_cqr,recent_power_outage,up,514,0.7626459143968871,0.1373540856031129,29.586362838745117,43.90122604370117
q3_2020,4,persistence_condition_cqr,weather_outage,down,487,0.3080082135523614,0.5919917864476386,21.725627899169922,55.41558837890625
q3_2020,4,persistence_condition_cqr,weather_outage,up,514,0.26459143968871596,0.635408560311284,19.415464401245117,60.33528518676758
q3_2020,4,robust_condition_cqr,clean,down,487,0.8357289527720739,0.06427104722792609,10.077478408813477,21.190366744995117
q3_2020,4,robust_condition_cqr,clean,up,514,0.8054474708171206,0.09455252918287937,12.309369087219238,22.17168426513672
q3_2020,4,robust_condition_cqr,combined_outage,down,487,0.9055441478439425,0.0,15.123559951782227,24.051544189453125
q3_2020,4,robust_condition_cqr,combined_outage,up,514,0.9202334630350194,0.0,14.972352027893066,19.695316314697266
q3_2020,4,robust_condition_cqr,irradiance_outage,down,487,0.8788501026694046,0.02114989733059547,11.246795654296875,20.075037002563477
q3_2020,4,robust_condition_cqr,irradiance_outage,up,514,0.8268482490272373,0.07315175097276272,12.8146390914917,21.051897048950195
q3_2020,4,robust_condition_cqr,recent_power_outage,down,487,0.8788501026694046,0.02114989733059547,12.83419418334961,21.435243606567383
q3_2020,4,robust_condition_cqr,recent_power_outage,up,514,0.8832684824902723,0.016731517509727678,14.504616737365723,21.499807357788086
q3_2020,4,robust_condition_cqr,weather_outage,down,487,0.8726899383983573,0.027310061601642732,10.55993938446045,20.48518180847168
q3_2020,4,robust_condition_cqr,weather_outage,up,514,0.8249027237354085,0.0750972762645915,12.458902359008789,20.516695022583008
q3_2020,4,robust_local_cqr,clean,down,487,0.8480492813141683,0.051950718685831676,10.279513359069824,20.03514862060547
q3_2020,4,robust_local_cqr,clean,up,514,0.9221789883268483,0.0,16.745519638061523,21.81499671936035
q3_2020,4,robust_local_cqr,combined_outage,down,487,0.8870636550308009,0.012936344969199154,13.180092811584473,22.316381454467773
